dataset,class_name,prompt,content,sentence_count
CUB,caspian tern,"Use 10 sentences to describe the the pattern of the caspian tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The caspian tern exhibits a striking pattern of black and white plumage.</sentence>
<sentence>In breeding plumage, adults possess a distinctive black cap that extends from the bill to the nape of the neck.</sentence>
<sentence>This black cap sharply contrasts with their pristine white undersides and throat.</sentence>
<sentence>The upperparts, including the back and wings, are a pale grey, often appearing almost white against a bright sky.</sentence>
<sentence>Their tails are also a pale grey and are moderately forked.</sentence>
<sentence>Outside of the breeding season, the black cap breaks up, becoming streaked with white, giving them a mottled appearance on the head.</sentence>
<sentence>Juvenile caspian terns have a more complex pattern, with rufous or brownish tinges overlaying the grey and white areas.</sentence>
<sentence>Young birds often display dark tips to their flight feathers and can have a scaly appearance on their backs.</sentence>
<sentence>Their bills are a vibrant red or orange, often with a black tip, providing a bold visual accent.</sentence>
<sentence>Overall, the caspian tern's pattern is characterized by bold contrasts and seasonal changes, aiding in both camouflage and identification.</sentence>",10
CUB,caspian tern,"Use 10 sentences to describe the the shape of the caspian tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Caspian Tern possesses a sleek and streamlined body, built for agile flight.</sentence>
<sentence>Its overall shape is somewhat torpedo-like, tapering towards both the head and tail.</sentence>
<sentence>The wings are long and pointed, contributing to its swift and direct flight pattern.</sentence>
<sentence>When gliding, the wings are held stiffly and slightly above the body.</sentence>
<sentence>Its neck is relatively short and thick, supporting a proportionally large head.</sentence>
<sentence>The head is dominated by a stout, dagger-like bill, which is a prominent visual feature.</sentence>
<sentence>The tail is moderately long and often appears a bit forked in flight.</sentence>
<sentence>Legs are short and tucked close to the body during flight, minimizing drag.</sentence>
<sentence>In silhouette, it presents a sharp, angular profile, especially in its hunting dives.</sentence>
<sentence>Overall, the Caspian Tern's form speaks to its predatory nature and aerial prowess.</sentence>",10
CUB,common tern,"Use 10 sentences to describe the what the common tern looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The common tern is a slender seabird with a graceful, pointed bill.</sentence>
<sentence>Its plumage is predominantly white on the underside and a pale gray on its back and wings.</sentence>
<sentence>During the breeding season, a distinctive black cap adorns its head, extending from beak to nape.</sentence>
<sentence>This cap contrasts sharply with its white cheeks and throat.</sentence>
<sentence>Its wings are long and narrow, tapering to a point, enabling agile flight.</sentence>
<sentence>The tail is deeply forked, often appearing as two streamer-like plumes when spread.</sentence>
<sentence>The bill is typically bright red or orange, adding a splash of vibrant color.</sentence>
<sentence>Legs and feet are a dark color, often appearing black or dark red.</sentence>
<sentence>Juvenile birds are similar but have a mottled appearance on their upperparts and a less defined black cap.</sentence>
<sentence>Overall, the common tern presents a sleek and elegant silhouette against the sky and sea.</sentence>",10
CUB,common tern,"Use 10 sentences to describe the the appearance of the common tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The common tern is a medium-sized seabird, elegant and slender in its build.</sentence>
<sentence>Its plumage is predominantly a brilliant white on the underside, contrasting sharply with its pale gray back and wings.</sentence>
<sentence>During the breeding season, one of its most striking features is the sleek, jet-black cap that covers its head, extending from the bill to the nape.</sentence>
<sentence>This black cap is edged by a narrow white band just above the eye, creating a bold contrast.</sentence>
<sentence>Its bill is slender and pointed, typically bright red with a black tip in the summer months.</sentence>
<sentence>The legs and feet are also a vibrant red, adding another splash of color to its appearance.</sentence>
<sentence>In non-breeding plumage, the black cap breaks up, becoming streaked with white, giving it a less defined appearance.</sentence>
<sentence>Its wings are long and pointed, perfectly adapted for agile flight and soaring over the water.</sentence>
<sentence>The tail is forked, contributing to its graceful aerial maneuvers.</sentence>
<sentence>Overall, the common tern presents a crisp, clean, and streamlined silhouette against the coastal skies.</sentence>",10
CUB,common tern,"Use 10 sentences to describe the the color of the common tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The common tern displays a striking palette dominated by pure white and soft grays.</sentence>
<sentence>Its underside, from the throat to the belly, is a pristine, unblemished white.</sentence>
<sentence>The upperparts, including the back and wings, are a delicate, pale gray.</sentence>
<sentence>This pale gray provides excellent camouflage against the bright sky as it hunts for fish.</sentence>
<sentence>Its crown is adorned with a dramatic black cap, stark and elegant against the lighter plumage.</sentence>
<sentence>This black cap extends from the beak to the nape of the neck.</sentence>
<sentence>The beak itself is typically bright orange-red, a vibrant contrast to its body colors.</sentence>
<sentence>Its legs and feet are also a striking reddish-orange, matching the beak.</sentence>
<sentence>When in flight, the undersides of the wings reveal pale gray with darker tips.</sentence>
<sentence>The overall impression is one of clean lines and sharp contrasts, a quintessential seabird appearance.</sentence>",10
CUB,common tern,"Use 10 sentences to describe the the pattern of the common tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The common tern exhibits a striking migratory pattern, undertaking long journeys between breeding grounds and wintering areas.</sentence>
<sentence>During the breeding season, they are found in coastal areas, islands, and near large lakes across temperate regions of the Northern Hemisphere.</sentence>
<sentence>As autumn arrives, these birds initiate their southward migration, often traveling thousands of miles.</sentence>
<sentence>Their wintering grounds typically lie in warmer latitudes, including the coasts of Africa, South America, and Australasia.</sentence>
<sentence>The migratory route can be quite direct, with many individuals following established flyways.</sentence>
<sentence>Common terns often travel in flocks, though the size of these groups can vary greatly.</sentence>
<sentence>Their journey is not a continuous flight; they make stopovers at suitable feeding grounds to rest and refuel.</sentence>
<sentence>The timing of their migration is largely dictated by food availability and breeding cycles.</sentence>
<sentence>Upon reaching their breeding territories, they form colonies, often nesting in large, dense groups for protection.</sentence>
<sentence>The return migration in the spring sees them journeying back north to begin the reproductive cycle anew.</sentence>",10
CUB,common tern,"Use 10 sentences to describe the the shape of the common tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The common tern is a sleek and agile seabird, characterized by its elegant, slender build.</sentence>
<sentence>Its body is torpedo-shaped, designed for efficient movement through both air and water.</sentence>
<sentence>The wings are long, narrow, and pointed, giving it a distinctive dihedral when soaring.</sentence>
<sentence>When in flight, its wings often form sharp angles with its body, contributing to its graceful appearance.</sentence>
<sentence>The tail is deeply forked, a feature that aids in maneuverability and balance during its aerial pursuits.</sentence>
<sentence>This deeply forked tail often trails behind it like two streamers in flight.</sentence>
<sentence>Its head is relatively small and smoothly contours into its neck.</sentence>
<sentence>The beak is sharp, straight, and dagger-like, tapering to a fine point.</sentence>
<sentence>Legs are short and thin, tucked close to the body during flight, and are often barely visible.</sentence>
<sentence>Overall, the common tern presents a streamlined silhouette, optimized for its predatory lifestyle.</sentence>",10
CUB,elegant tern,"Use 10 sentences to describe the what the elegant tern looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The elegant tern is a striking seabird with a slender, elegant build.</sentence>
<sentence>Its most distinctive feature is its long, thin, and pointed bill, which is bright orange-red.</sentence>
<sentence>During the breeding season, the elegant tern sports a striking black cap that extends from its forehead down to its nape.</sentence>
<sentence>Outside of the breeding season, this black cap breaks up into streaky white and dark feathers.</sentence>
<sentence>The upperparts of the elegant tern, including its back and wings, are a pale gray.</sentence>
<sentence>Its underparts, such as its breast and belly, are a clean white, creating a sharp contrast.</sentence>
<sentence>The elegant tern has a relatively small, dark eye.</sentence>
<sentence>Its legs are also a dark color, often appearing black or deep gray.</sentence>
<sentence>The bird's overall appearance is streamlined and graceful, adapted for its aerial hunting style.</sentence>
<sentence>When in flight, its long wings and tail give it a distinctive silhouette against the sky.</sentence>",10
CUB,elegant tern,"Use 10 sentences to describe the the appearance of the elegant tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Elegant Tern is a striking seabird with a slender, elegant build.</sentence>
<sentence>Its plumage is predominantly a soft, pale gray on its back and wings.</sentence>
<sentence>During the breeding season, it boasts a distinctive black cap that extends down to just above the eye.</sentence>
<sentence>This black cap contrasts sharply with its bright white face and throat.</sentence>
<sentence>The tern’s bill is a vibrant, slender orange-red, often appearing almost luminous.</sentence>
<sentence>Its legs are a matching bright orange-red, adding to its overall striking coloration.</sentence>
<sentence>The Elegant Tern has a graceful, pointed appearance, particularly evident in its long, narrow wings.</sentence>
<sentence>Its tail is forked, contributing to its agile flight pattern.</sentence>
<sentence>Outside of the breeding season, the black cap fades to a more mottled gray and white streaky pattern.</sentence>
<sentence>Overall, the Elegant Tern presents a refined and sophisticated image in its coastal habitat.</sentence>",10
CUB,elegant tern,"Use 10 sentences to describe the the color of the elegant tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The elegant tern is a symphony of soft grays and pristine whites.</sentence>
<sentence>Its back and wings are a subtle dove gray, reminiscent of a cloudy sky.</sentence>
<sentence>The undersides of its wings and belly are a striking, pure white, catching the light.</sentence>
<sentence>During the breeding season, a dramatic black cap adorns its head, contrasting sharply with its pale face.</sentence>
<sentence>This black cap extends down to the nape of its neck, creating a bold, elegant silhouette.</sentence>
<sentence>Its bill is a vibrant, delicate coral or orange, a small splash of warm color.</sentence>
<sentence>The legs and feet share this warm hue, further accentuating their slender form.</sentence>
<sentence>When in flight, the gray of its upperparts is most prominent, appearing almost ethereal against the blue expanse.</sentence>
<sentence>The white of its underparts flashes as it wheels and dives, a beacon of purity.</sentence>
<sentence>Even outside the breeding season, when the black cap fades to a mottled gray, its overall coloration remains refined and understatedly beautiful.</sentence>",10
CUB,elegant tern,"Use 10 sentences to describe the the pattern of the elegant tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The elegant tern exhibits a striking courtship display characterized by its prominent crest.</sentence>
<sentence>During breeding season, the tern's crown transforms into a dense, black crest that extends backward.</sentence>
<sentence>This elegant crest is a defining feature, giving the species its name and contributing to its sophisticated appearance.</sentence>
<sentence>The black crest is most pronounced in adult breeding birds, forming a stark contrast with their white faces.</sentence>
<sentence>Outside of the breeding season, the black cap gradually recedes, becoming less prominent.</sentence>
<sentence>The pattern of feathering on the head shifts from a solid black crest to a more mottled or streaked appearance.</sentence>
<sentence>Juvenile elegant terns display a different head pattern, lacking the full, dark crest of adults.</sentence>
<sentence>Their juvenile plumage often shows a dusky crown with some streaking, indicating immaturity.</sentence>
<sentence>The transition to the full breeding crest is a gradual process tied to the bird's reproductive cycle.</sentence>
<sentence>This dynamic pattern of the crest, changing with the seasons and age, is a key visual characteristic of the elegant tern.</sentence>",10
CUB,elegant tern,"Use 10 sentences to describe the the shape of the elegant tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The elegant tern possesses a sleek, streamlined body, indicative of its aerial prowess.</sentence>
<sentence>Its most striking feature is a long, slender, and sharply pointed bill, often bright orange or red.</sentence>
<sentence>The head is adorned with a dramatic, black cap that extends down the nape of its neck.</sentence>
<sentence>This black cap contrasts sharply with its white forehead and face.</sentence>
<sentence>Its neck is slender and tapers gracefully into its body.</sentence>
<sentence>The body is predominantly a pale gray or silvery hue on its back and wings, while its underside is white.</sentence>
<sentence>Its wings are long, narrow, and pointed, giving it an elegant, almost ethereal appearance in flight.</sentence>
<sentence>The tail is forked, though not deeply so, often appearing as a small notch at the rear.</sentence>
<sentence>Its legs are relatively short and often appear tucked beneath its body during flight.</sentence>
<sentence>Overall, the elegant tern's shape conveys a sense of refined grace and aerodynamic efficiency.</sentence>",10
CUB,forsters tern,"Use 10 sentences to describe the what the forsters tern looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Foster's Terns are graceful seabirds, typically measuring around 17 inches in length with a wingspan of about 40 inches.</sentence>
<sentence>Their plumage is striking, exhibiting a bright white underside and a pale gray back and wings.</sentence>
<sentence>During the breeding season, Foster's Terns sport a distinctive glossy black cap atop their heads, contrasting sharply with their white faces.</sentence>
<sentence>Outside of breeding, this black cap breaks up, often appearing streaky with white flecks, and can even recede to a narrower stripe behind the eye.</sentence>
<sentence>Their bills are slender and pointed, usually a bright yellow or orangish-yellow, adding a vibrant touch to their appearance.</sentence>
<sentence>The legs and feet of Foster's Terns are also a vivid yellow or orange.</sentence>
<sentence>Their tails are deeply forked, a characteristic that aids in their agile aerial maneuvers.</sentence>
<sentence>Juvenile Foster's Terns resemble the non-breeding adults but often have a slightly more mottled or dusky appearance on their upperparts.</sentence>
<sentence>The overall impression of a Foster's Tern is one of elegant simplicity, adapted for a life spent over open water.</sentence>
<sentence>Their sharp, pointed features and contrasting colors make them easily recognizable among other coastal birds.</sentence>",10
CUB,forsters tern,"Use 10 sentences to describe the the appearance of the forsters tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>Forster's Tern is a medium-sized, elegant seabird known for its graceful flight.</sentence>
<sentence>During the breeding season, it sports a striking black cap that extends from the base of the bill to the nape.</sentence>
<sentence>Its bill is a vibrant orange-red, contrasting sharply with its dusky head.</sentence>
<sentence>The plumage of the Forster's Tern is predominantly white on the underparts and breast.</sentence>
<sentence>Its back and upper wings are a pale gray, giving it a delicate appearance in the air.</sentence>
<sentence>In flight, the wings are long and pointed, often held slightly below the body.</sentence>
<sentence>The tail is deeply forked, a distinctive characteristic that aids in its aerial maneuverability.</sentence>
<sentence>Outside of the breeding season, the black cap fades to a streaky gray, and a white forehead becomes more prominent.</sentence>
<sentence>Its legs and feet are typically a dull orange or reddish color.</sentence>
<sentence>The overall impression is one of a slender, active bird with contrasting black and white markings that are particularly striking in breeding plumage.</sentence>",10
CUB,forsters tern,"Use 10 sentences to describe the the color of the forsters tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The adult Forester's Tern boasts a striking plumage during the breeding season.</sentence>
<sentence>Its head is adorned with a glossy black cap, contrasting sharply with its otherwise pale body.</sentence>
<sentence>The upperparts, including the back and wings, are a delicate, icy gray.</sentence>
<sentence>These upperparts blend seamlessly into the pure white of the underparts, creating a clean, elegant silhouette.</sentence>
<sentence>Its flight feathers are subtly darker, sometimes appearing almost charcoal at the tips.</sentence>
<sentence>The bill is typically black, slender, and pointed, perfectly suited for its piscivorous diet.</sentence>
<sentence>In non-breeding plumage, the black cap fades considerably, often appearing streaked or mottled with white.</sentence>
<sentence>The gray back remains a constant, offering a reliable identification feature across seasons.</sentence>
<sentence>Juvenile Forester's Terns exhibit a more subdued coloration, often with buffy or dusky markings on their upperparts.</sentence>
<sentence>Overall, the Forester's Tern presents a picture of refined beauty, a harmonious blend of grays and whites punctuated by a distinctive black cap.</sentence>",10
CUB,forsters tern,"Use 10 sentences to describe the the pattern of the forsters tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Forster's Tern exhibits a striking seasonal plumage pattern, transitioning dramatically between breeding and non-breeding appearances.</sentence>
<sentence>During the breeding season, adults develop a distinct black cap extending from the bill to the nape of the neck.</sentence>
<sentence>Their forehead features a white patch, creating a clear contrast with the black cap.</sentence>
<sentence>The rest of their head and neck are pure white, giving them a clean, elegant look.</sentence>
<sentence>In flight, their wings are pale gray above and white below, with black wingtips that are particularly visible from underneath.</sentence>
<sentence>Their body plumage is primarily white, with a subtle rosy or yellowish wash sometimes appearing on the breast and belly.</sentence>
<sentence>Upon reaching the non-breeding season, the distinctive black cap of the breeding plumage is lost.</sentence>
<sentence>Adults in their non-breeding plumage have a white head with a dark line extending through the eye and often a faint dusky patch on the cheek.</sentence>
<sentence>The back and wings remain pale gray, and the underparts are white, providing camouflage against the open water.</sentence>
<sentence>Immature birds and first-year birds typically display a more mottled or streaked appearance, especially on the back and crown, showing a gradual progression towards adult plumage.</sentence>",10
CUB,forsters tern,"Use 10 sentences to describe the the shape of the forsters tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Forster's Tern possesses a slender and elegant avian form.</sentence>
<sentence>Its body is streamlined, designed for swift and agile flight over water.</sentence>
<sentence>The wings are long and pointed, tapering to sharp tips that are characteristic of terns.</sentence>
<sentence>When at rest, these wings are elegantly folded along its back.</sentence>
<sentence>The tail is deeply forked, a distinctive feature that aids in aerial maneuverability and is often fanned out in flight.</sentence>
<sentence>Its neck is relatively long and graceful, allowing for a wide range of head movement.</sentence>
<sentence>The Forster's Tern has a delicate head, often topped with a black cap in breeding plumage.</sentence>
<sentence>Its bill is sharp and pointed, a tool perfectly adapted for spearing fish from the surface of the water.</sentence>
<sentence>The legs are short and somewhat delicate, tucking neatly beneath its body in flight.</sentence>
<sentence>Overall, the Forster's Tern presents a silhouette of refined aerodynamic efficiency and aquatic grace.</sentence>",10
CUB,least tern,"Use 10 sentences to describe the what the least tern looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The least tern is a small seabird, known for its delicate appearance and swift flight.</sentence>
<sentence>It measures roughly the size of a robin, with a length typically around 30-35 centimeters.</sentence>
<sentence>Its plumage is predominantly a pale gray on its upperparts, contrasting with a crisp white belly and breast.</sentence>
<sentence>A distinctive feature is its black cap, which extends from the base of the beak up to the nape of the neck.</sentence>
<sentence>This black cap is bisected by a narrow, white forehead stripe, adding to its striking facial pattern.</sentence>
<sentence>The least tern possesses a slender, pointed bill that is typically bright yellow or orange, with a black tip.</sentence>
<sentence>Its legs are also a vibrant yellow or orange, giving it a cheerful splash of color.</sentence>
<sentence>During the breeding season, adult least terns develop a somewhat shaggier crest of feathers on their crown.</sentence>
<sentence>Juvenile birds are more mottled and buffy, lacking the stark black and white of the adults.</sentence>
<sentence>Their overall impression is one of elegance and vulnerability, perfectly adapted to their coastal and riverine habitats.</sentence>",10
CUB,least tern,"Use 10 sentences to describe the the appearance of the least tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The least tern is a very small seabird, the smallest of the tern family.</sentence>
<sentence>Its plumage is distinctly patterned with delicate shades of gray and white.</sentence>
<sentence>The upperparts, including the back and wings, exhibit a light grayish hue.</sentence>
<sentence>In contrast, the underparts are a clean, bright white, offering a stark visual contrast.</sentence>
<sentence>A key identifying feature is its black cap, which extends from the forehead to the nape, often appearing as a distinct band.</sentence>
<sentence>This black cap is often broken by a thin white forecrown line.</sentence>
<sentence>Its bill is typically slender and pointed, often appearing black or dark, sometimes with a yellow tip.</sentence>
<sentence>The legs and feet of the least tern are usually a pale yellow or orange color.</sentence>
<sentence>During the breeding season, the white marking on the forehead can become more prominent.</sentence>
<sentence>Overall, its small size and striking contrast of black, white, and gray make it an easily recognizable, though diminutive, shorebird.</sentence>",10
CUB,least tern,"Use 10 sentences to describe the the color of the least tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The least tern exhibits a striking palette of soft grays and crisp whites.</sentence>
<sentence>Its back and upper wings are a delicate, dusty gray, blending seamlessly with the sky.</sentence>
<sentence>This subtle gray provides excellent camouflage against sandy shorelines and coastal waters.</sentence>
<sentence>Contrasting sharply with its gray upperparts, its underparts are a pure, unblemished white.</sentence>
<sentence>This bright white extends from its throat down to its belly, creating a clean and elegant appearance.</sentence>
<sentence>The head features a distinct black cap that sharply contrasts with the white forehead and face.</sentence>
<sentence>A black line often extends from the base of its bill through its eye, adding a touch of definition.</sentence>
<sentence>Its bill, though small, is typically a vibrant yellow or orange, a cheerful splash of color against its plumage.</sentence>
<sentence>The legs and feet of the least tern are also often a similar bright yellow or orange hue.</sentence>
<sentence>Overall, the coloration of the least tern is a masterful blend of muted tones and vibrant accents, perfectly suited to its coastal habitat.</sentence>",10
CUB,least tern,"Use 10 sentences to describe the the pattern of the least tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The least tern exhibits a distinctive breeding plumage and a more subdued non-breeding appearance.</sentence>
<sentence>During the breeding season, adults possess a striking white forehead that contrasts sharply with a black cap and a black-tipped bill.</sentence>
<sentence>The back and wings are a pale gray, while the underparts are white, creating a clean and elegant silhouette.</sentence>
<sentence>A prominent black band often extends from the bill through the eye, further accentuating the facial features.</sentence>
<sentence>However, outside of the breeding season, the black cap and forehead markings become less defined, often appearing more mottled or dusky.</sentence>
<sentence>The bill also tends to be duller, losing some of its vibrant black tip.</sentence>
<sentence>Juvenile least terns resemble the non-breeding adults but possess a more streaked appearance on their upperparts and breast.</sentence>
<sentence>Their flight feathers often show more extensive dark markings, distinguishing them from adults.</sentence>
<sentence>The legs and feet are typically yellowish to orange in both breeding and non-breeding adults.</sentence>
<sentence>Overall, the pattern shifts from bold, contrasting markings in the breeding season to a more cryptic and less distinct appearance during migration and winter.</sentence>",10
CUB,least tern,"Use 10 sentences to describe the the shape of the least tern:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The least tern possesses a delicate and slender body, adapted for its aerial hunting style.</sentence>
<sentence>Its overall shape is streamlined, minimizing drag as it flies over water.</sentence>
<sentence>The bird has long, pointed wings that taper to a sharp tip, enabling agile maneuvering.</sentence>
<sentence>Its tail is relatively short and forked, aiding in quick directional changes during flight.</sentence>
<sentence>The head is small and well-proportioned to its body, featuring a sharply pointed bill.</sentence>
<sentence>The least tern's legs are short and thin, often tucked close to its body during flight.</sentence>
<sentence>At rest, it stands with a compact posture, appearing somewhat rounded.</sentence>
<sentence>In flight, its silhouette against the sky is distinctly triangular due to its pointed wings and body.</sentence>
<sentence>The body is elongated, giving it a more torpedo-like appearance when in motion.</sentence>
<sentence>Even its small size contributes to its overall graceful and agile form.</sentence>",10
CUB,green tailed towhee,"Use 10 sentences to describe the what the green tailed towhee looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The green-tailed towhee is a medium-sized sparrow with a striking combination of muted and vibrant colors.</sentence>
<sentence>Its most distinctive feature is the namesake greenish wash that highlights its long, graduated tail.</sentence>
<sentence>The upperparts, including the back and wings, are typically a dusky gray or olive-brown, providing camouflage against its habitat.</sentence>
<sentence>In contrast, the underparts are a pale whitish or buffy color, often with a faint wash of pinkish on the flanks.</sentence>
<sentence>The head presents a beautiful pattern, with a dark gray or blackish cap and a rufous or chestnut patch extending from the eye to the nape.</sentence>
<sentence>A white or pale gray eye-ring encircles its dark, beady eyes, giving it an alert appearance.</sentence>
<sentence>Its bill is stout and conical, well-suited for cracking seeds and foraging on the ground, and it is usually dark gray or black.</sentence>
<sentence>The legs and feet are a dull pink or grayish color, enabling it to hop and scratch effectively through leaf litter.</sentence>
<sentence>Adult males tend to be more brightly colored, with a richer rufous patch and a more pronounced greenish tail than females or juveniles.</sentence>
<sentence>Overall, the green-tailed towhee is a beautifully patterned bird, easily recognizable by its green-tinged tail and distinctive head markings.</sentence>",10
CUB,green tailed towhee,"Use 10 sentences to describe the the appearance of the green tailed towhee:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Green-tailed Towhee is a medium-sized sparrow with a distinctly rufous cap.</sentence>
<sentence>Its most striking feature, and the source of its name, is the olive-green wash on its undertail coverts and outer tail feathers.</sentence>
<sentence>The back and wings are a muted grayish-brown, providing a subtle contrast to its other colors.</sentence>
<sentence>Its breast and belly are a pale grayish-white, often with a faint rosy or buffy hue.</sentence>
<sentence>A prominent white eye-ring encircles its dark, beady eyes.</sentence>
<sentence>The bill is sturdy and conical, typical of seed-eating birds, and is usually dark gray or black.</sentence>
<sentence>The legs and feet are a pale pinkish-gray, allowing it to hop and scratch effectively on the ground.</sentence>
<sentence>Males and females exhibit similar plumage, with males possibly having slightly brighter colors.</sentence>
<sentence>Juveniles possess a more streaked and mottled appearance, lacking the distinct rufous cap and green tail wash of adults.</sentence>
<sentence>Overall, the Green-tailed Towhee presents a handsome and somewhat understated coloration, with its green tail being its most defining characteristic.</sentence>",10
CUB,green tailed towhee,"Use 10 sentences to describe the the color of the green tailed towhee:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The green-tailed towhee displays a striking emerald hue on its rear plumage.</sentence>
<sentence>This vibrant green is not a dull olive, but rather a lively, almost jewel-toned color.</sentence>
<sentence>It forms a distinct contrast against the more muted browns and grays of its body.</sentence>
<sentence>The intensity of the green can vary slightly, sometimes appearing a brighter lime and other times a deeper forest green.</sentence>
<sentence>This distinctive tail coloration is a key identifying feature of this species.</sentence>
<sentence>When the bird is in flight, the flash of green tail feathers is eye-catching.</sentence>
<sentence>The green appears iridescent in certain lights, catching the sun's rays.</sentence>
<sentence>It's a color reminiscent of sun-drenched leaves in springtime.</sentence>
<sentence>This verdant shade is truly a standout element of the towhee's overall appearance.</sentence>
<sentence>The green-tailed towhee's name is a direct testament to this beautifully colored appendage.</sentence>",10
CUB,green tailed towhee,"Use 10 sentences to describe the the pattern of the green tailed towhee:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Green-tailed Towhee exhibits a striking combination of earthy tones and a defining flash of color.</sentence>
<sentence>Its back and wings are a rich, warm brown, often appearing olive or rufous in certain lights.</sentence>
<sentence>The underside is a pale gray or buff, creating a subtle contrast with its darker upperparts.</sentence>
<sentence>A distinctive feature is its namesake: a vibrant, grassy green coloration on its rump and upper tail coverts.</sentence>
<sentence>This green plumage is most prominent when the bird is perched or in flight.</sentence>
<sentence>The tail itself is relatively long and dark, often edged with the same subtle brown as the back.</sentence>
<sentence>Its head is predominantly gray, sometimes with a hood-like appearance, especially in males.</sentence>
<sentence>A key identifying mark is the presence of two bold white or buffy wing bars across the folded wings.</sentence>
<sentence>Younger birds may show less distinct patterning, with softer colors and less pronounced wing bars.</sentence>
<sentence>Overall, the Green-tailed Towhee's pattern is a harmonious blend of camouflage and a vibrant, signature detail.</sentence>",10
