dataset,class_name,prompt,content,sentence_count
flower,globe-flower flower,"Use 10 sentences to describe the the appearance of the globe-flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The globe-flower, also known by its scientific name Trollius, is instantly recognizable by its unique, tightly closed, globular bloom.</sentence>
<sentence>Each flower resembles a miniature, perfectly formed sphere or ball, hence its common name.</sentence>
<sentence>The petals are typically a vibrant, cheerful yellow, reminiscent of sunshine or buttercups.</sentence>
<sentence>These petals are not truly petals in the botanical sense but are actually petaloid sepals, fused together.</sentence>
<sentence>Within the globe, a corona of smaller, often more delicate, staminodes can be observed.</sentence>
<sentence>These inner structures are usually a slightly lighter or more orange-toned yellow, adding subtle depth to the flower's color.</sentence>
<sentence>The surface of the bloom is smooth and waxy, contributing to its almost artificial, polished appearance.</sentence>
<sentence>Occasionally, the edges of the fused sepals might show a very slight frill or undulation.</sentence>
<sentence>The overall impression is one of robust, self-contained beauty, a perfect spherical jewel in the garden.</sentence>
<sentence>The leaves of the globe-flower are typically deeply lobed and palmate, providing a lush, green contrast to the bright flower heads.</sentence>",10
flower,globe-flower flower,"Use 10 sentences to describe the the color of the globe-flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The globe-flower, a cheerful bloom, typically presents a vibrant and sunny disposition.</sentence>
<sentence>Its most characteristic hue is a bright, pure yellow, reminiscent of the midday sun.</sentence>
<sentence>This yellow is often rich and saturated, lacking any significant undertones of green or orange.</sentence>
<sentence>The petals are usually uniform in their coloration, creating a solid mass of golden radiance.</sentence>
<sentence>Sometimes, a subtle hint of a deeper, almost buttery yellow can be observed at the base of the petals.</sentence>
<sentence>The overall impression is one of unadulterated warmth and luminosity.</sentence>
<sentence>Occasional cultivars might exhibit a slightly more muted or paler yellow, but the dominant shade remains firmly rooted in the sunny spectrum.</sentence>
<sentence>There are no reds, blues, or purples to be found in the typical globe-flower's petals.</sentence>
<sentence>The color is so consistently yellow that it often serves as a defining characteristic for identification.</sentence>
<sentence>This unvarying, bright yellow makes the globe-flower a standout in any garden setting, exuding a sense of pure, unadulterated joy.</sentence>",10
flower,globe-flower flower,"Use 10 sentences to describe the the pattern of the globe-flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The globe-flower, *Trollius europaeus*, presents a strikingly unique and consistent floral pattern.</sentence>
<sentence>Its most defining characteristic is the globular or cup-shaped arrangement of its petals.</sentence>
<sentence>These petals are not truly separate but are fused together, forming a tight, enclosed structure resembling a ball.</sentence>
<sentence>They are often a vibrant, sunny yellow, contributing to the flower's cheerful appearance.</sentence>
<sentence>Within this globular structure, numerous stamens are densely packed, creating a rich, textural center.</sentence>
<sentence>These stamens are typically longer than the fused petals, extending slightly beyond the opening.</sentence>
<sentence>Occasionally, where the petals are not entirely fused, small gaps can be observed, revealing the inner stamens.</sentence>
<sentence>The overall symmetry of the globe-flower is radial, meaning it can be divided into symmetrical halves along multiple planes.</sentence>
<sentence>This regular arrangement contributes to its neat and orderly appearance.</sentence>
<sentence>The consistent, almost architectural form of the globe-flower is a testament to its evolutionary adaptation and beauty.</sentence>",10
flower,globe-flower flower,"Use 10 sentences to describe the the shape of the globe-flower flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The globe-flower, as its name suggests, presents a nearly perfect spherical shape.</sentence>
<sentence>Its petals are tightly clustered, creating a densely packed, ball-like structure.</sentence>
<sentence>Each individual petal is typically broad and rounded, contributing to the overall roundness.</sentence>
<sentence>The entire flower head forms a convex dome, with a flattened or slightly indented base.</sentence>
<sentence>Looking from above, the flower reveals a symmetrical, circular outline.</sentence>
<sentence>There is a distinct lack of sharp angles or elongated parts in its form.</sentence>
<sentence>The petals overlap significantly, obscuring any central reproductive organs from casual view.</sentence>
<sentence>This arrangement results in a solid, almost toy-like appearance.</sentence>
<sentence>The overall impression is one of a perfectly formed, little orb perched atop its stem.</sentence>
<sentence>Even as it matures, the globe-flower largely retains its spherical integrity.</sentence>",10
flower,toad lily flower,"Use 10 sentences to describe the what the toad lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The toad lily flower, scientifically known as Tricyrtis, presents a unique and often striking botanical beauty.</sentence>
<sentence>Its blooms are typically orchid-like in their delicate structure, featuring reflexed petals that curl backward.</sentence>
<sentence>These petals are often speckled or spotted with contrasting colors, giving them a whimsical appearance.</sentence>
<sentence>The color palette of toad lily flowers can range from pure white and cream to shades of pale yellow, lavender, and even a soft pink.</sentence>
<sentence>Prominent, often elongated stamens and pistils emerge from the center of the flower, adding to its intricate design.</sentence>
<sentence>The shape of the flower can be somewhat irregular, with petals that may vary slightly in size and curvature.</sentence>
<sentence>Many varieties display an abundance of small to medium-sized flowers clustered along the stems.</sentence>
<sentence>The texture of the petals is often described as thin and papery, lending to their ethereal quality.</sentence>
<sentence>Some toad lily varieties exhibit a graceful, nodding or pendant habit, with the blooms hanging downwards.</sentence>
<sentence>Overall, the toad lily flower is a subtly elegant bloom, characterized by its intricate markings and orchid-like form.</sentence>",10
flower,toad lily flower,"Use 10 sentences to describe the the appearance of the toad lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The toad lily flower presents a most intriguing and delicate beauty.</sentence>
<sentence>Its petals are typically adorned with a backdrop of creamy white or pale yellow.</sentence>
<sentence>However, the true magic lies in the intricate spotting that graces these petals.</sentence>
<sentence>These spots are often a rich, deep maroon or a vibrant reddish-purple, scattered like tiny constellations.</sentence>
<sentence>The shape of the flower is also distinctive, with outward-spreading petals that can appear somewhat ragged or orchid-like.</sentence>
<sentence>A prominent central stamen, often a contrasting color, juts out, adding to its unique charm.</sentence>
<sentence>Many varieties feature a subtle, almost ethereal translucence to their petals, allowing light to pass through.</sentence>
<sentence>The overall impression is one of wild, untamed elegance, far from the usual garden bloom.</sentence>
<sentence>Some toad lilies also possess tiny, almost hair-like structures within the flower, further enhancing their complex texture.</sentence>
<sentence>These captivating blooms, though small, undeniably draw the eye with their artistic and unusual markings.</sentence>",10
flower,toad lily flower,"Use 10 sentences to describe the the color of the toad lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The toad lily flower displays a captivating and subtle coloration.</sentence>
<sentence>Its petals are primarily a soft, creamy white, providing a delicate base.</sentence>
<sentence>Scattered across this pale canvas are numerous fine, crimson or burgundy speckles.</sentence>
<sentence>These spots are not uniformly distributed, creating a charmingly irregular pattern.</sentence>
<sentence>Sometimes, a faint blush of lavender can be detected in the throat of the bloom.</sentence>
<sentence>The overall impression is one of understated beauty and natural artistry.</sentence>
<sentence>The speckles lend a unique, almost freckled appearance to each individual petal.</sentence>
<sentence>Against the green foliage, the white and red tones offer a striking contrast.</sentence>
<sentence>The color palette is reminiscent of a celestial map sprinkled with stardust.</sentence>
<sentence>It's a color combination that evokes a sense of delicate charm and wild elegance.</sentence>",10
flower,toad lily flower,"Use 10 sentences to describe the the pattern of the toad lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The toad lily flower presents a captivatingly intricate and delicate structure.</sentence>
<sentence>Its petals are typically reflexed, meaning they curve backward away from the center of the bloom.</sentence>
<sentence>These petals are often adorned with striking speckles or blotches, resembling those on a toad's skin, hence the name.</sentence>
<sentence>The coloring can range from white and pale yellow to shades of purple and deep maroon.</sentence>
<sentence>Within the flower, prominent stamens and pistils emerge, adding to its complex appearance.</sentence>
<sentence>The stamens often have distinctly colored anthers, sometimes contrasting with the petals.</sentence>
<sentence>The overall shape of the flower is often somewhat star-like or orchid-like.</sentence>
<sentence>The sepals, though often less showy, also contribute to the flower's form and can be similarly patterned.</sentence>
<sentence>There's a noticeable symmetry in the arrangement of its floral parts, usually radially symmetrical.</sentence>
<sentence>The toad lily's bloom is a testament to nature's artistry, with its unique markings and graceful structure.</sentence>",10
flower,toad lily flower,"Use 10 sentences to describe the the shape of the toad lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The toad lily flower exhibits a complex and intricate structure, unlike many simpler blossoms.</sentence>
<sentence>It is characterized by a series of downward-curving petals that often form a hooded or helmet-like shape.</sentence>
<sentence>These sepals, which can be mistaken for petals, are typically larger and more prominent than the true petals.</sentence>
<sentence>The true petals are usually smaller and more delicate, often appearing almost like tiny spurs protruding from the base of the sepals.</sentence>
<sentence>A distinctive feature is the presence of elaborate stamens, which are often brightly colored and emerge prominently from the center of the flower.</sentence>
<sentence>These stamens can be spotted, streaked, or beautifully patterned, adding to the flower's unique appeal.</sentence>
<sentence>The overall form can be described as somewhat orchid-like, with its unusual arrangement of floral parts.</sentence>
<sentence>Some varieties display a more open, star-like shape, while others are more tightly closed and nodding.</sentence>
<sentence>The texture of the petals and sepals can range from waxy to slightly fleshy, contributing to their sculpted appearance.</sentence>
<sentence>Together, these elements create a fascinating and often exotic-looking bloom that is a delight to observe.</sentence>",10
flower,pink primrose flower,"Use 10 sentences to describe the what the pink primrose flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The pink primrose, a delight to behold, typically showcases soft, delicate petals.</sentence>
<sentence>These petals often range in shade from a pale blush to a more vibrant rosy hue.</sentence>
<sentence>Each bloom generally features five distinct petals, though some variations might present slightly more.</sentence>
<sentence>The petals are usually rounded or slightly notched at the edges, creating a charming, often ruffled appearance.</sentence>
<sentence>At the flower's center, a small, contrasting eye of yellow or gold frequently draws the observer's gaze.</sentence>
<sentence>The overall shape of the pink primrose bloom is often a simple, open cup or saucer.</sentence>
<sentence>Emerging from a basal rosette of leaves, each flower is typically borne on a slender, upright stem.</sentence>
<sentence>These stems can vary in height, but are usually not overly tall, keeping the flowers close to the ground.</sentence>
<sentence>The leaves themselves are typically ovate or oblong, with gently toothed or wavy margins.</sentence>
<sentence>Together, the soft pink petals, yellow eye, and verdant foliage create a picture of gentle, spring-time beauty.</sentence>",10
flower,pink primrose flower,"Use 10 sentences to describe the the appearance of the pink primrose flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The pink primrose unfurls delicate petals that resemble a sigh of spring.</sentence>
<sentence>Its color ranges from a soft, dusky rose to a vibrant, almost fuchsia hue.</sentence>
<sentence>Each petal is gently rounded, creating a cup-like form at the flower's center.</sentence>
<sentence>A cluster of tiny, yellow stamens often peeks from the heart of the bloom, adding a subtle contrast.</sentence>
<sentence>The texture of the petals is wonderfully smooth and velvety to the touch.</sentence>
<sentence>Sometimes, subtle darker veins trace delicate paths along the paler surfaces of the petals.</sentence>
<sentence>The overall impression is one of understated elegance and cheerful simplicity.</sentence>
<sentence>Individual flowers can vary in size but are generally small and dainty.</sentence>
<sentence>They often grow in clusters, creating a soft wash of pink across the garden floor.</sentence>
<sentence>The gentle, open face of the pink primrose seems to invite a closer look.</sentence>",10
flower,pink primrose flower,"Use 10 sentences to describe the the color of the pink primrose flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The pink primrose boasts a delicate, blushing hue.</sentence>
<sentence>It’s a soft, almost powdery pink, reminiscent of a spring dawn.</sentence>
<sentence>The petals possess a subtle luminescence, catching the light with a gentle glow.</sentence>
<sentence>This shade isn't bold or vibrant, but rather a whisper of color against the green foliage.</sentence>
<sentence>Imagine a faded rose petal, kissed by dewdrops, and you have the essence of its pink.</sentence>
<sentence>There's a hint of coral sometimes, a warmth that prevents it from being a pure, cool pink.</sentence>
<sentence>The color can vary slightly, ranging from a pale, almost translucent blush to a richer, more saturated rose.</sentence>
<sentence>It evokes feelings of tenderness, innocence, and gentle joy.</sentence>
<sentence>The texture of the petals seems to amplify the softness of its pink tones.</sentence>
<sentence>Overall, the pink primrose presents a charming and understated beauty through its lovely coloration.</sentence>",10
flower,pink primrose flower,"Use 10 sentences to describe the the pattern of the pink primrose flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The pink primrose flower showcases a delicate and symmetrical radial pattern.</sentence>
<sentence>Typically, five petals radiate outward from a central point.</sentence>
<sentence>These petals are often broadly ovate or slightly notched at their tips.</sentence>
<sentence>The color is a soft, often vibrant, shade of pink, sometimes with lighter or darker variations.</sentence>
<sentence>A distinct yellow or greenish-yellow eye is usually present at the very center of the flower.</sentence>
<sentence>Faint veining can sometimes be observed within the petals, subtly guiding the eye towards the center.</sentence>
<sentence>The arrangement of the petals is consistent, providing a balanced and harmonious visual effect.</sentence>
<sentence>The overall shape is a simple, open star or saucer, revealing its reproductive parts.</sentence>
<sentence>Each petal is a distinct unit, yet they are seamlessly joined at their base to form the complete bloom.</sentence>
<sentence>The pattern is one of uncomplicated beauty and natural symmetry, characteristic of many primula species.</sentence>",10
flower,pink primrose flower,"Use 10 sentences to describe the the shape of the pink primrose flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The pink primrose flower typically presents a delicate, cup-shaped silhouette.</sentence>
<sentence>Its petals are often broad and somewhat rounded at the tips.</sentence>
<sentence>A cluster of these petals emanates from a central throat or tube.</sentence>
<sentence>The overall form is generally quite simple and open, lacking complex layering.</sentence>
<sentence>Individual petals can be slightly cupped, giving the face a soft appearance.</sentence>
<sentence>When viewed from above, the flower often forms a somewhat flattened disc.</sentence>
<sentence>The edges of the petals are usually smooth, contributing to its clean outline.</sentence>
<sentence>There's a sense of gentle symmetry in the arrangement of its five primary petals.</sentence>
<sentence>The throat of the flower can be slightly darker, creating a subtle focal point.</sentence>
<sentence>Overall, the pink primrose exudes an unassuming, charming, and somewhat star-like form.</sentence>",10
flower,fire lily flower,"Use 10 sentences to describe the what the fire lily flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The fire lily is a strikingly beautiful flower, often evoking images of its namesake.</sentence>
<sentence>Its petals are typically a vibrant, fiery red, ranging from a deep scarlet to a bright, almost orange hue.</sentence>
<sentence>These petals are usually broad and slightly recurved, giving the bloom a dramatic and open appearance.</sentence>
<sentence>At the center of the flower, a cluster of dark anthers, often black or deep purple, stands out against the bright petals.</sentence>
<sentence>The stamen filaments are delicate and slender, supporting the pollen-laden anthers.</sentence>
<sentence>The flower's overall shape is often star-like or somewhat trumpet-shaped, with a graceful arrangement of its fiery segments.</sentence>
<sentence>The leaves are typically lance-shaped or strap-like, a deep green that contrasts with the brilliant color of the bloom.</sentence>
<sentence>These leaves emerge directly from the bulb, often growing upwards and outwards.</sentence>
<sentence>The bloom is usually borne on a single, erect stem, further emphasizing its visual impact.</sentence>
<sentence>The fire lily, with its bold colors and elegant form, is a truly captivating spectacle in any garden.</sentence>",10
flower,fire lily flower,"Use 10 sentences to describe the the appearance of the fire lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The fire lily is a striking flower, instantly recognizable by its vibrant hue.</sentence>
<sentence>Its petals boast an intense, fiery scarlet, often with a hint of orange bleeding into the edges.</sentence>
<sentence>These petals are typically broad and lance-shaped, tapering to a delicate point.</sentence>
<sentence>The flower's structure is often trumpet-like, with six petals unfolding outwards to reveal its inner beauty.</sentence>
<sentence>Emerging from a tall, slender stem, the bloom stands proudly, often reaching heights of a foot or more.</sentence>
<sentence>The leaves of the fire lily are usually long and grass-like, a deep green that contrasts sharply with the brilliant flower.</sentence>
<sentence>Occasionally, a cluster of delicate stamens tipped with dark anthers can be observed within the bloom's depths.</sentence>
<sentence>The overall impression is one of bold, passionate beauty, reminiscent of a flickering flame.</sentence>
<sentence>Its smooth petal texture adds to its visual appeal, giving it a clean and elegant appearance.</sentence>
<sentence>The fire lily's radiant color makes it a true standout in any garden or natural landscape.</sentence>",10
flower,fire lily flower,"Use 10 sentences to describe the the color of the fire lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The fire lily is a stunning bloom, its petals a vibrant testament to nature's fiery palette.</sentence>
<sentence>Its most dominant hue is an intense, saturated scarlet, reminiscent of molten lava.</sentence>
<sentence>Deep within the flower's throat, hints of a rich, smoldering orange emerge.</sentence>
<sentence>These orange tones deepen and meld into the scarlet, creating a gradient of intense warmth.</sentence>
<sentence>Occasionally, a subtle undertone of crimson can be observed, adding a touch of luxurious depth.</sentence>
<sentence>The color is so vivid that it almost seems to glow with an inner light.</sentence>
<sentence>Unlike a muted rust, the fire lily's red is pure and unadulterated, exuding energy.</sentence>
<sentence>Some varieties might display a faint blush of rose at the very edges of their petals.</sentence>
<sentence>The sheer intensity of its color evokes images of a flickering flame, both captivating and powerful.</sentence>
<sentence>Overall, the fire lily is a symphony of hot, vibrant reds and oranges, a true embodiment of its fiery namesake.</sentence>",10
flower,fire lily flower,"Use 10 sentences to describe the the pattern of the fire lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The fire lily flower typically exhibits a radial symmetry, with its petals arranged around a central axis.</sentence>
<sentence>Its petals, numbering between five and eight, are often oblong or lance-shaped, gracefully tapering to a point.</sentence>
<sentence>A striking characteristic is the vibrant, fiery red or orange coloration that gives the flower its name.</sentence>
<sentence>These petals often possess a glossy or waxy surface, enhancing their luminous appearance.</sentence>
<sentence>Within the bloom, prominent stamens, usually six in number, rise from the center, tipped with pollen-laden anthers.</sentence>
<sentence>The pistil, a slender stalk, usually stands taller than or equal to the stamens, culminating in a stigma.</sentence>
<sentence>The arrangement of the petals can be slightly overlapping, creating a full and substantial blossom.</sentence>
<sentence>Some varieties might display subtle darker veining on the petals, adding depth to their color.</sentence>
<sentence>The flower’s structure often presents a cup-like or slightly open bell shape depending on the species.</sentence>
<sentence>Overall, the fire lily’s pattern is one of bold color, graceful petal form, and a clear, organized arrangement of reproductive parts.</sentence>",10
flower,fire lily flower,"Use 10 sentences to describe the the shape of the fire lily flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The fire lily flower boasts a striking, trumpet-like corolla.</sentence>
<sentence>Its petals are vibrant and unfurling, often reaching outwards and slightly downwards.</sentence>
<sentence>The overall shape is delicate yet possesses a bold presence.</sentence>
<sentence>Each petal is elongated and tapers towards its base.</sentence>
<sentence>The bloom is typically solitary, emerging from a tall, slender stem.</sentence>
<sentence>Within the trumpet, prominent stamens and a pistil are revealed.</sentence>
<sentence>The flower's form allows it to elegantly catch the light.</sentence>
<sentence>It resembles a graceful chalice or a flared bell.</sentence>
<sentence>The curves of the petals create a sense of natural artistry.</sentence>
<sentence>It presents a beautiful, symmetrical yet organically distinct silhouette.</sentence>",10
flower,red ginger flower,"Use 10 sentences to describe the what the red ginger flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red ginger flower, also known as Alpinia purpurata, is a striking tropical plant.</sentence>
<sentence>Its most prominent feature is the large, cone-shaped inflorescence that emerges from the top of its stem.</sentence>
<sentence>This inflorescence is composed of vibrant, overlapping bracts, which are modified leaves.</sentence>
<sentence>The bracts are typically a brilliant, intense shade of red, giving the flower its common name.</sentence>
<sentence>Nestled within these colorful bracts are delicate, trumpet-shaped flowers.</sentence>
<sentence>These true flowers are usually white or pale pink, often with intricate yellow or red markings on their lips.</sentence>
<sentence>The overall effect is a stunning contrast between the bold red outer structure and the more subtle, intricate inner blooms.</sentence>
<sentence>The leaves of the red ginger plant are large, glossy, and lance-shaped, growing in an upright, architectural manner.</sentence>
<sentence>The flower stalks can grow quite tall, adding to the dramatic presence of the plant in its environment.</sentence>
<sentence>The entire appearance of the red ginger flower is one of exotic beauty and tropical exuberance.</sentence>",10
flower,red ginger flower,"Use 10 sentences to describe the the appearance of the red ginger flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red ginger flower, scientifically known as Alpinia purpurata, boasts an exceptionally vibrant and striking appearance.</sentence>
<sentence>Its most prominent feature is the large, cone-shaped inflorescence, which is densely packed with bracts.</sentence>
<sentence>These bracts are a brilliant, fiery red, resembling overlapping scales or petals in their arrangement.</sentence>
<sentence>Peeking out from between the red bracts are delicate, often pure white, true flowers with slender petals and a distinctive lip.</sentence>
<sentence>The overall structure of the flower head is dramatic and architectural, rising proudly from the plant.</sentence>
<sentence>The red bracts are waxy and leathery to the touch, giving them a substantial and enduring quality.</sentence>
<sentence>Sometimes, streaks of pink can be seen within the red bracts, adding subtle variation to the intense color.</sentence>
<sentence>The stems that bear these magnificent blooms are typically a deep green, providing a strong visual contrast.</sentence>
<sentence>The glossy, deep green leaves of the host plant frame the vibrant red flower spikes, creating an opulent display.</sentence>
<sentence>In full bloom, the red ginger flower is an unmistakable symbol of tropical beauty and bold, uninhibited color.</sentence>",10
flower,red ginger flower,"Use 10 sentences to describe the the color of the red ginger flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red ginger flower boasts an intensely vibrant hue that immediately commands attention.</sentence>
<sentence>It's a fiery scarlet, reminiscent of a blazing sunset or the heart of a ruby.</sentence>
<sentence>This deep, luscious red isn't uniform; subtle variations create a rich tapestry of color.</sentence>
<sentence>Within its petals, one can detect hints of crimson, bordering on a deep rose.</sentence>
<sentence>The color is saturated, appearing almost velvety and luxurious to the eye.</sentence>
<sentence>It possesses a warmth that radiates outwards, suggesting passion and energy.</sentence>
<sentence>Occasionally, a slight undertone of orange can be perceived, particularly in brighter light conditions.</sentence>
<sentence>The shade is so bold it can appear almost artificial, yet it is entirely natural and captivating.</sentence>
<sentence>Against its lush green foliage, the red stands out with striking contrast.</sentence>
<sentence>Overall, the red ginger flower's color is a powerful and unforgettable declaration of nature's artistry.</sentence>",10
flower,red ginger flower,"Use 10 sentences to describe the the pattern of the red ginger flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red ginger flower exhibits a strikingly vibrant and conical inflorescence.</sentence>
<sentence>Each individual flower is enveloped within a bright red, bract-like sheath, creating a layered effect.</sentence>
<sentence>These bracts are tightly packed, forming a dense, elongated structure that tapers towards the tip.</sentence>
<sentence>The bracts themselves are ovate to lanceolate in shape, with pointed tips.</sentence>
<sentence>Emerging from the tip of these red bracts are delicate, tubular white or pinkish flowers.</sentence>
<sentence>These true flowers are significantly smaller than the conspicuous bracts and often appear in clusters.</sentence>
<sentence>The overall visual impact is that of a fiery red torch, with subtle floral details peeking through.</sentence>
<sentence>As the inflorescence matures, older bracts may become slightly drier or paler at the edges, yet the vibrant red remains dominant.</sentence>
<sentence>The arrangement of the bracts creates a spiral or helical pattern when viewed closely.</sentence>
<sentence>This distinctive pattern, with its bold red bracts and subtle floral accents, is characteristic of the Alpinia purpurata species.</sentence>",10
flower,red ginger flower,"Use 10 sentences to describe the the shape of the red ginger flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The red ginger flower presents a striking and complex morphology, primarily characterized by its vibrant red bracts.</sentence>
<sentence>These bracts are often ovate to lanceolate in shape, tapering to a point.</sentence>
<sentence>They are arranged in a spiraling, cone-like structure, resembling a tightly packed bud.</sentence>
<sentence>Within the protective embrace of these colorful bracts lie the true flowers, which are typically smaller and less conspicuous.</sentence>
<sentence>The true flowers are often tubular, with delicate petals of white or pale pink.</sentence>
<sentence>A prominent stamen, often a contrasting color, extends outwards from the center of each true flower.</sentence>
<sentence>The overall form is reminiscent of a pinecone or a stylized torch due to the overlapping bracts.</sentence>
<sentence>The arrangement of the bracts creates a layered effect, with new blooms emerging from the tip as older ones fade.</sentence>
<sentence>The texture of the bracts is smooth and waxy, contributing to their glossy appearance.</sentence>
<sentence>This intricate and layered structure gives the red ginger flower its distinctive and visually arresting silhouette.</sentence>",10
flower,prince of wales feathers flower,"Use 10 sentences to describe the what the prince of wales feathers flower looks like:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Prince of Wales feathers flower, scientifically known as *Echium wildpretii*, displays a striking and unique appearance.</sentence>
<sentence>Its most prominent feature is a tall, spire-like central stalk that can reach impressive heights, often several feet.</sentence>
<sentence>This main stalk is densely covered in a profusion of small, tubular flowers that cluster together in a dramatic display.</sentence>
<sentence>The individual flowers are typically a vibrant shade of pink or magenta, creating a vivid visual impact.</sentence>
<sentence>Each delicate bloom possesses five small petals that unfurl, often revealing contrasting stamens and pistils within.</sentence>
<sentence>The arrangement of these flowers on the central stalk creates a remarkable resemblance to the plumes of a feather.</sentence>
<sentence>Accompanying the flower spike are substantial, lance-shaped leaves that form a basal rosette at the plant's base.</sentence>
<sentence>These leaves are often covered in a soft, silvery-grey fuzz, giving them a velvety texture.</sentence>
<sentence>The overall form of the plant, with its towering inflorescence and fuzzy foliage, is quite architectural.</sentence>
<sentence>This dramatic floral structure makes the Prince of Wales feathers flower a highly distinctive and eye-catching specimen.</sentence>",10
flower,prince of wales feathers flower,"Use 10 sentences to describe the the appearance of the prince of wales feathers flower:

    Your ouput should be in the following format:
    <sentence>sentence 1</sentence>
    <sentence>sentence 2</sentence>
    ...
    <sentence>sentence 10</sentence>","<sentence>The Prince of Wales Feathers flower, scientifically known as *Ptilotus exaltatus*, presents a striking and unusual appearance.</sentence>
<sentence>Its most defining characteristic is its bottlebrush-like inflorescence, a dense spike that can reach considerable lengths.</sentence>
<sentence>These spikes are composed of numerous small, individual flowers, closely packed together.</sentence>
<sentence>The individual flowers themselves are almost fluffy in appearance, contributing to the feathery effect.</sentence>
<sentence>The colors of these flower spikes are incredibly vibrant, often ranging from bright pink to a deep magenta or even fuchsia.</sentence>
<sentence>Sometimes, the tips or edges of the individual floral elements can be a lighter shade, creating a delicate gradient.</sentence>
<sentence>The foliage of the Prince of Wales Feathers is typically a lush, deep green, providing a strong contrast to the vivid blooms.</sentence>
<sentence>The leaves are often lance-shaped and can grow quite large, forming a substantial basal rosette.</sentence>
<sentence>In some varieties, the flower spikes can have a slightly nodding or curved habit, adding to their graceful appearance.</sentence>
<sentence>Overall, the Prince of Wales Feathers is a visually arresting plant, dominated by its vibrant, fuzzy, and upright flower spikes.</sentence>",10
